transaction_id,product_id,customer_id,quantity,transaction_date
5209,59,377,4,2024-09-17
5210,109,306,5,2024-05-26
5211,38,823,3,2025-01-25
5212,199,164,1,2024-03-13
5213,117,762,2,2024-03-03
5214,176,120,1,2024-10-19
5215,76,934,1,2026-02-05
5216,71,674,1,2025-01-24
5217,134,338,2,2025-05-28
5218,113,929,5,2024-06-12
5219,137,476,3,2024-03-22
5220,150,879,3,2024-04-28
5221,10,87,3,2025-01-05
5222,54,752,2,2024-08-24
5223,112,605,1,2025-09-20
5224,194,197,1,2024-10-14
5225,72,686,3,2025-09-21
5226,127,504,1,2024-03-06
5227,74,525,1,2025-03-24
5228,93,783,2,2026-02-10
5229,170,766,1,2025-12-28
5230,31,442,1,2024-06-26
5231,13,338,1,2025-01-30
5232,159,406,5,2025-12-22
5233,133,198,1,2025-08-29
5234,154,102,1,2025-03-20
5235,32,796,3,2026-01-22
5236,125,580,4,2025-10-11
5237,13,881,5,2024-05-25
5238,28,724,5,2024-09-01
5239,65,772,3,2025-05-06
5240,150,471,1,2024-08-25
5241,131,912,4,2024-08-01
5242,63,612,1,2026-02-12
5243,171,907,4,2024-07-22
5244,74,299,1,2025-09-04
5245,164,688,3,2024-03-22
5246,158,209,1,2024-03-30
5247,120,651,4,2025-03-08
5248,20,502,1,2024-11-07
5249,60,162,3,2024-09-08
5250,96,899,5,2025-09-04
5251,91,744,5,2024-07-27
5252,88,516,3,2024-05-23
5253,52,71,2,2025-12-19
5254,88,446,5,2024-06-03
5255,144,297,1,2024-03-03
5256,163,220,5,2025-04-02
5257,78,730,4,2024-08-27
5258,61,423,3,2025-07-11
5259,196,708,4,2024-04-14
5260,142,630,4,2025-03-05
5261,195,277,2,2025-07-31
5262,32,960,3,2025-09-25
5263,186,454,3,2024-03-06
5264,41,94,5,2025-09-03
5265,193,507,5,2025-07-08
5266,35,290,5,2025-05-08
5267,135,98,2,2025-09-29
5268,73,955,5,2024-12-01
5269,164,58,4,2024-05-03
5270,173,363,2,2024-02-21
5271,123,217,1,2025-12-12
5272,86,810,5,2024-08-15
5273,187,153,2,2025-11-12
5274,127,847,2,2025-11-14
5275,10,654,4,2024-04-12
5276,136,158,2,2025-11-21
5277,133,858,1,2025-09-27
5278,149,754,2,2025-05-05
5279,147,716,5,2024-05-02
5280,51,57,2,2025-01-29
5281,114,282,1,2026-02-03
5282,81,743,2,2025-11-10
5283,87,20,1,2024-07-26
5284,107,811,5,2024-09-10
5285,68,169,4,2025-01-10
5286,136,7,3,2025-11-15
5287,114,866,1,2026-02-15
5288,170,895,3,2024-10-02
5289,75,87,5,2025-11-01
5290,182,189,1,2024-05-22
5291,141,813,1,2025-01-08
5292,96,996,2,2025-11-21
5293,157,872,5,2025-01-16
5294,53,601,1,2026-01-12
5295,195,456,2,2024-08-17
5296,159,702,2,2025-02-23
5297,53,611,5,2024-09-14
5298,102,463,5,2024-08-03
5299,122,59,3,2024-05-31
5300,113,28,3,2024-03-19
5301,157,536,5,2025-04-09
5302,142,553,3,2024-05-18
5303,184,856,3,2025-06-25
5304,37,288,2,2025-07-10
5305,170,278,2,2025-05-11
5306,160,929,1,2025-03-16
5307,122,527,2,2024-10-23
5308,110,133,5,2026-01-17
5309,48,363,4,2026-02-12
5310,94,62,5,2025-04-19
5311,141,965,4,2025-07-31
5312,24,691,5,2025-04-30
5313,3,329,4,2025-12-01
5314,98,869,5,2025-07-18
5315,38,253,5,2025-11-12
5316,122,370,5,2024-03-11
5317,198,273,5,2024-12-16
5318,79,925,4,2025-05-10
5319,127,49,5,2024-11-22
5320,172,185,5,2025-05-29
5321,118,802,3,2026-01-07
5322,138,447,5,2024-04-16
5323,184,628,1,2025-02-20
5324,143,251,2,2024-08-22
5325,177,311,1,2024-09-29
5326,75,340,4,2024-11-15
5327,185,300,2,2024-10-22
5328,49,38,3,2025-01-11
5329,65,849,3,2024-08-18
5330,134,384,2,2024-04-09
5331,87,330,1,2025-05-20
5332,60,841,4,2024-12-11
5333,103,269,4,2025-07-12
5334,140,477,1,2024-07-07
5335,45,623,5,2025-04-09
5336,91,36,3,2025-05-23
5337,124,183,5,2025-11-30
5338,189,514,4,2025-08-29
5339,30,945,2,2025-02-12
5340,166,505,3,2025-01-28
5341,76,411,4,2026-01-01
5342,127,116,1,2024-06-26
5343,136,205,2,2024-06-17
5344,29,90,1,2024-09-02
5345,174,659,4,2025-11-28
5346,67,531,2,2025-04-12
5347,33,792,2,2025-12-03
5348,45,598,5,2025-03-26
5349,56,541,1,2024-06-11
5350,88,520,1,2025-02-06
5351,92,841,4,2025-05-10
5352,82,184,4,2025-07-26
5353,68,73,3,2024-03-17
5354,55,954,5,2024-06-25
5355,1,70,1,2025-12-14
5356,107,328,4,2026-02-14
5357,76,799,3,2024-07-20
5358,146,705,3,2025-04-14
5359,195,842,1,2025-02-16
5360,65,629,2,2025-11-28
5361,3,340,1,2025-03-25
5362,91,192,2,2024-04-28
5363,102,701,3,2025-10-21
5364,190,6,2,2024-02-29
5365,23,835,2,2024-10-27
5366,192,654,4,2025-04-25
5367,46,722,3,2025-10-29
5368,41,849,2,2025-11-12
5369,101,21,3,2024-09-23
5370,86,480,2,2025-08-04
5371,41,468,2,2024-04-08
5372,41,383,5,2025-07-07
5373,180,785,5,2025-02-16
5374,162,297,2,2025-11-18
5375,75,730,2,2024-08-08
5376,2,896,2,2025-12-18
5377,137,416,5,2026-01-10
5378,112,506,4,2025-11-03
5379,58,303,3,2025-03-11
5380,41,21,2,2024-09-23
5381,186,528,2,2026-01-19
5382,3,522,3,2024-11-08
5383,13,284,1,2025-10-03
5384,57,83,3,2026-02-14
5385,82,564,5,2025-12-03
5386,89,565,3,2025-05-06
5387,101,57,5,2025-11-10
5388,116,88,1,2024-11-17
5389,67,481,4,2024-11-07
5390,68,313,3,2025-07-06
5391,109,42,5,2026-02-16
5392,19,970,3,2025-08-03
5393,140,933,2,2024-07-19
5394,157,48,4,2025-07-08
5395,162,541,3,2025-04-08
5396,126,752,4,2025-06-26
5397,50,510,5,2024-05-29
5398,94,40,4,2024-02-25
5399,66,512,5,2025-05-26
5400,181,494,1,2024-02-21
5401,41,343,5,2025-08-02
5402,79,113,5,2024-09-17
5403,15,787,4,2024-07-13
5404,186,761,2,2025-07-07
5405,52,528,5,2024-03-24
5406,199,851,5,2025-07-10
5407,174,352,2,2024-04-22
5408,122,392,5,2026-01-30
5409,113,448,2,2025-11-16
5410,198,662,1,2025-02-07
5411,136,9,3,2025-08-09
5412,63,695,2,2024-10-28
5413,103,980,2,2025-04-28
5414,127,230,1,2024-09-13
5415,41,132,5,2024-12-29
5416,123,469,5,2025-01-22
5417,87,51,5,2026-02-01
5418,192,742,1,2024-07-25
5419,94,344,3,2024-09-10
5420,29,369,2,2025-11-20
5421,70,154,1,2025-08-02
5422,43,733,1,2025-12-08
5423,195,666,3,2025-05-07
5424,67,136,3,2025-11-04
5425,78,933,4,2024-07-24
5426,132,720,1,2024-03-26
5427,137,73,4,2025-05-26
5428,25,777,2,2025-06-05
5429,29,115,3,2026-01-12
5430,107,18,5,2024-05-13
5431,178,791,3,2025-08-09
5432,147,798,5,2024-09-22
5433,117,730,2,2024-04-13
5434,161,234,4,2024-07-19
5435,187,494,4,2025-06-08
5436,118,964,5,2026-01-16
5437,104,787,2,2024-10-19
5438,65,308,2,2024-06-15
5439,23,897,2,2025-09-04
5440,75,324,5,2025-07-24
5441,152,291,4,2025-09-10
5442,113,375,1,2024-07-19
5443,118,122,3,2024-11-29
5444,161,21,3,2025-04-02
5445,38,368,5,2025-11-09
5446,36,79,5,2024-03-27
5447,22,919,1,2025-05-19
5448,160,616,2,2025-02-08
5449,67,214,4,2025-08-22
5450,38,345,5,2024-11-26
5451,122,521,1,2025-10-05
5452,6,730,5,2025-07-19
5453,33,19,5,2025-03-30
5454,160,260,4,2024-11-12
5455,93,954,3,2025-05-27
5456,38,741,2,2024-10-27
5457,106,839,2,2025-05-23
5458,93,894,5,2024-08-21
5459,20,403,3,2024-09-28
5460,16,954,5,2024-09-24
5461,174,38,2,2025-03-13
5462,172,838,2,2025-12-01
5463,44,251,5,2025-12-28
5464,199,169,1,2024-12-09
5465,60,713,4,2024-03-28
5466,121,942,4,2025-03-18
5467,112,649,4,2026-01-22
5468,126,172,2,2024-03-11
5469,54,281,1,2025-04-13
5470,39,557,5,2025-05-22
5471,160,613,2,2025-03-30
5472,75,244,1,2024-04-25
5473,56,768,3,2025-09-10
5474,86,314,3,2024-09-24
5475,105,417,1,2025-04-06
5476,25,324,4,2025-05-28
5477,23,677,4,2024-07-24
5478,79,949,1,2024-06-04
5479,137,186,1,2024-06-29
5480,18,67,2,2024-09-12
5481,103,16,4,2024-09-30
5482,110,915,2,2024-09-24
5483,7,526,1,2025-05-29
5484,87,342,4,2024-11-22
5485,105,385,3,2025-10-19
5486,52,500,4,2025-03-25
5487,156,160,1,2025-07-29
5488,47,925,2,2024-03-24
5489,37,893,5,2024-03-31
5490,77,308,3,2025-08-23
5491,104,228,2,2025-10-21
5492,132,13,4,2024-11-01
5493,178,942,3,2025-08-02
5494,122,117,2,2025-02-25
5495,120,668,5,2024-03-02
5496,44,40,3,2026-02-11
5497,3,866,4,2025-02-05
5498,14,861,5,2025-03-04
5499,101,261,4,2024-12-18
5500,114,700,1,2025-06-04
5501,172,768,4,2025-07-02
5502,80,948,5,2024-10-25
5503,16,957,2,2024-04-02
5504,83,316,1,2025-10-14
5505,31,735,4,2025-09-19
5506,17,847,2,2025-04-17
5507,121,799,1,2024-05-20
5508,20,245,3,2025-01-06
5509,200,309,4,2025-04-29
5510,157,673,4,2024-08-01
5511,102,935,5,2025-12-31
5512,173,71,4,2024-10-27
5513,148,373,4,2025-12-31
5514,20,247,2,2025-06-12
5515,104,848,5,2025-07-10
5516,144,693,5,2025-10-23
5517,130,124,4,2024-11-12
5518,16,837,4,2026-01-24
5519,153,178,3,2024-06-14
5520,43,851,2,2024-08-04
5521,187,30,4,2024-02-22
5522,137,20,2,2024-05-12
5523,10,632,4,2026-01-28
5524,197,118,4,2025-05-04
5525,50,545,5,2024-07-30
5526,171,16,4,2024-04-01
5527,139,735,1,2025-05-10
5528,138,332,2,2024-11-17
5529,85,215,4,2024-04-11
5530,42,599,5,2025-03-17
5531,18,694,5,2025-01-09
5532,107,184,5,2024-04-21
5533,18,410,2,2024-12-14
5534,175,59,2,2026-01-17
5535,37,568,2,2024-12-10
5536,150,371,2,2025-11-23
5537,103,922,2,2024-06-25
5538,8,886,2,2025-04-10
5539,5,446,3,2024-12-31
5540,97,404,5,2025-02-17
5541,105,343,2,2025-02-08
5542,139,155,3,2024-03-01
5543,11,724,1,2025-09-01
5544,22,435,3,2025-04-19
5545,157,694,2,2024-08-29
5546,44,389,4,2025-07-14
5547,169,31,4,2025-04-25
5548,185,102,5,2025-03-14
5549,68,712,3,2026-01-29
5550,190,978,4,2025-12-30
5551,121,820,1,2025-03-14
5552,102,17,1,2025-03-25
5553,19,62,2,2025-08-07
5554,123,437,2,2024-10-21
5555,107,725,2,2025-04-14
5556,57,712,3,2025-12-14
5557,10,698,3,2025-10-18
5558,188,906,1,2024-07-23
5559,175,239,4,2024-10-15
5560,14,760,3,2025-06-15
5561,67,528,2,2025-10-04
5562,128,323,2,2025-10-06
5563,144,431,2,2025-01-02
5564,13,883,5,2024-12-27
5565,31,310,1,2025-04-12
5566,114,484,1,2024-05-17
5567,6,851,1,2025-03-06
5568,69,495,2,2024-03-16
5569,71,136,3,2025-03-09
5570,192,893,3,2024-12-06
5571,167,321,2,2024-07-05
5572,169,168,1,2024-09-12
5573,116,134,2,2025-12-26
5574,51,59,4,2025-04-01
5575,103,365,4,2025-11-02
5576,171,373,3,2025-10-05
5577,176,146,4,2025-08-09
5578,89,792,3,2025-10-27
5579,98,932,5,2025-11-07
5580,113,138,3,2024-03-12
5581,75,476,1,2024-12-24
5582,87,593,3,2026-01-10
5583,130,84,4,2025-06-03
5584,34,391,3,2025-01-16
5585,171,247,5,2024-09-20
5586,167,239,3,2024-11-30
5587,43,492,1,2025-11-20
5588,67,303,2,2025-07-21
5589,4,100,1,2024-03-17
5590,172,151,5,2025-05-22
5591,173,434,1,2025-04-08
5592,44,484,1,2025-12-11
5593,62,696,1,2024-08-12
5594,79,784,3,2024-06-07
5595,191,501,2,2025-08-27
5596,12,849,2,2025-04-25
5597,23,99,5,2025-09-09
5598,171,561,3,2025-07-10
5599,4,440,2,2024-04-28
5600,133,716,3,2025-02-10
5601,36,893,4,2024-05-14
5602,154,176,2,2025-06-07
5603,86,914,3,2025-11-12
5604,169,976,1,2025-01-01
5605,119,915,1,2025-09-10
5606,91,267,5,2024-07-20
5607,124,83,4,2025-06-21
5608,76,86,1,2024-04-24
5609,138,21,2,2024-12-29
5610,180,299,1,2025-04-22
5611,168,642,2,2024-07-18
5612,75,632,1,2024-11-08
5613,49,564,3,2025-07-29
5614,93,867,5,2025-03-22
5615,76,33,4,2024-06-21
5616,129,56,4,2025-02-11
5617,193,454,3,2024-03-05
5618,195,514,3,2025-10-05
5619,147,117,3,2025-10-27
5620,105,579,4,2024-09-12
5621,42,521,2,2025-04-10
5622,8,619,3,2025-06-19
5623,24,714,3,2024-07-23
5624,62,575,2,2024-11-06
5625,64,476,2,2024-05-29
5626,101,497,2,2024-12-21
5627,146,551,3,2025-08-25
5628,155,262,1,2024-10-04
5629,127,898,2,2025-05-17
5630,161,127,5,2026-01-01
5631,81,348,2,2025-03-18
5632,1,10,5,2024-08-16
5633,66,826,2,2024-09-11
5634,72,361,1,2024-04-10
5635,194,669,2,2026-01-19
5636,198,555,5,2024-12-15
5637,104,380,4,2024-05-29
5638,59,68,5,2024-08-15
5639,35,393,1,2026-01-24
5640,191,68,5,2024-04-10
5641,47,790,4,2025-08-13
5642,11,546,3,2024-10-05
5643,103,265,1,2024-09-30
5644,4,168,4,2025-03-17
5645,172,310,4,2024-06-13
5646,20,771,5,2025-01-07
5647,60,20,3,2025-12-13
5648,8,262,3,2025-02-08
5649,154,439,1,2024-09-09
5650,137,956,5,2025-10-12
5651,138,512,3,2025-12-19
5652,93,591,4,2024-12-13
5653,47,460,5,2024-08-07
5654,104,249,2,2024-12-13
5655,44,134,3,2024-04-20
5656,9,560,1,2024-07-05
5657,109,510,5,2025-01-02
5658,173,878,1,2024-09-24
5659,96,907,4,2025-05-25
5660,151,3,3,2025-05-10
5661,198,261,4,2025-04-08
5662,146,743,3,2024-10-04
5663,89,121,4,2024-11-12
5664,137,924,4,2025-05-21
5665,58,953,1,2025-02-14
5666,197,137,3,2025-09-01
5667,14,255,1,2026-01-15
5668,156,608,2,2024-09-18
5669,125,771,3,2025-12-09
5670,109,784,2,2024-08-17
5671,126,288,3,2024-11-02
5672,74,67,3,2024-08-07
5673,70,928,2,2024-08-30
5674,14,214,4,2024-11-30
5675,100,140,2,2025-11-26
5676,24,757,3,2024-12-05
5677,46,588,5,2025-06-23
5678,13,303,4,2024-03-15
5679,106,457,4,2026-01-07
5680,56,800,1,2025-08-11
5681,20,85,1,2026-01-11
5682,124,900,2,2024-11-15
5683,23,554,1,2024-02-24
5684,27,601,2,2024-07-17
5685,24,936,4,2025-07-01
5686,150,590,5,2024-04-23
5687,200,870,5,2024-02-26
5688,171,252,2,2024-12-31
5689,119,671,4,2025-11-21
5690,189,212,4,2025-04-12
5691,199,54,5,2025-11-10
5692,5,96,1,2024-10-01
5693,67,982,1,2024-07-28
5694,56,484,2,2024-06-19
5695,117,440,4,2024-12-24
5696,8,895,1,2024-03-13
5697,86,771,1,2025-01-04
5698,119,36,2,2026-01-05
5699,42,475,3,2024-03-10
5700,21,303,1,2024-09-09
5701,51,21,5,2025-11-04
5702,68,593,3,2025-01-11
5703,57,475,4,2025-05-02
5704,21,863,3,2024-07-08
5705,52,234,1,2025-06-19
5706,54,289,5,2025-08-26
5707,199,360,1,2024-08-17
5708,154,787,3,2024-10-24
5709,78,355,4,2025-04-23
5710,85,559,2,2024-06-11
5711,50,886,2,2025-12-09
5712,194,412,3,2024-07-27
5713,146,47,5,2024-03-08
5714,24,812,3,2025-08-11
5715,163,72,2,2024-10-12
5716,107,363,5,2025-05-22
5717,59,317,2,2024-12-02
5718,2,879,3,2025-05-07
5719,150,946,3,2025-05-08
5720,158,630,4,2024-05-14
5721,173,443,1,2024-02-21
5722,106,173,5,2024-08-03
5723,125,472,5,2024-03-09
5724,126,203,1,2024-11-01
5725,173,539,2,2025-07-27
5726,143,129,2,2024-04-04
5727,91,486,4,2026-01-12
5728,21,624,1,2025-01-24
5729,67,201,3,2024-05-06
5730,111,611,3,2025-07-09
5731,170,586,2,2025-10-26
5732,70,714,5,2024-11-13
5733,174,338,1,2024-04-17
5734,67,622,3,2025-06-07
5735,180,741,3,2025-09-21
5736,25,397,4,2025-08-09
5737,183,105,5,2026-01-07
5738,84,441,1,2025-08-09
5739,4,45,1,2025-06-02
5740,10,349,5,2024-06-17
5741,116,9,3,2025-07-02
5742,69,677,1,2025-10-12
5743,174,620,3,2025-10-08
5744,187,877,1,2024-08-24
5745,196,723,3,2025-03-12
5746,101,409,5,2025-06-17
5747,160,281,4,2025-04-27
5748,19,411,3,2024-04-19
5749,56,332,4,2025-09-06
5750,84,151,3,2026-02-10
5751,134,876,1,2026-01-22
5752,11,110,1,2025-09-18
5753,21,338,1,2024-03-13
5754,158,389,2,2025-06-07
5755,162,917,2,2024-04-12
5756,69,286,1,2024-08-18
5757,100,905,3,2024-04-04
5758,12,152,2,2024-08-28
5759,162,114,1,2025-09-26
5760,185,868,4,2025-05-18
5761,72,940,2,2026-01-06
5762,161,660,4,2025-09-06
5763,116,538,2,2024-12-20
5764,43,457,4,2024-04-11
5765,76,677,2,2024-12-17
5766,162,859,5,2025-09-20
5767,110,926,1,2024-12-16
5768,57,848,5,2024-11-21
5769,87,421,4,2025-06-07
5770,84,474,4,2025-01-16
5771,99,19,2,2024-11-01
5772,143,832,4,2025-08-10
5773,9,963,1,2024-03-23
5774,98,842,3,2025-03-03
5775,88,161,3,2025-04-20
5776,156,537,5,2025-08-06
5777,18,291,1,2024-10-04
5778,110,549,1,2024-08-19
5779,90,635,4,2024-12-08
5780,20,875,1,2025-09-12
5781,106,410,1,2024-09-21
5782,34,435,3,2025-08-10
5783,108,538,5,2024-04-20
5784,89,783,1,2025-11-30
5785,49,815,3,2025-12-22
5786,178,958,4,2024-11-10
5787,37,5,3,2024-03-03
5788,38,344,5,2024-03-06
5789,192,1000,2,2024-02-21
5790,17,13,2,2025-07-17
5791,135,300,5,2024-09-15
5792,25,691,4,2024-05-20
5793,178,536,5,2024-09-03
5794,49,375,4,2025-10-28
5795,122,33,5,2025-08-25
5796,176,146,2,2024-10-09
5797,162,238,4,2025-02-17
5798,170,186,5,2025-02-22
5799,197,917,5,2024-05-15
5800,44,867,5,2024-10-31
5801,186,477,1,2024-10-29
5802,7,792,5,2025-10-17
5803,129,503,2,2024-06-29
5804,6,170,1,2024-11-08
5805,74,283,3,2025-03-05
5806,174,913,4,2024-06-02
5807,23,500,2,2025-07-27
5808,182,885,3,2024-10-16
5809,195,53,5,2024-07-01
5810,73,505,5,2024-07-23
5811,2,709,3,2025-05-10
5812,28,505,5,2025-07-07
5813,176,143,2,2025-03-30
5814,11,857,2,2025-12-15
5815,198,953,2,2024-09-02
5816,26,874,1,2025-10-28
5817,64,8,3,2024-08-06
5818,43,944,2,2024-05-29
5819,119,872,4,2025-09-29
5820,106,498,1,2025-04-02
5821,126,177,5,2024-04-10
5822,155,646,1,2025-06-08
5823,33,195,4,2024-12-18
5824,175,385,5,2025-05-11
5825,4,519,5,2024-03-13
5826,169,209,2,2026-01-05
5827,119,631,5,2025-04-20
5828,3,17,2,2026-01-24
5829,177,193,4,2024-10-08
5830,132,750,2,2024-09-21
5831,35,253,3,2025-02-26
5832,32,353,2,2025-03-03
5833,84,624,3,2024-08-20
5834,96,450,2,2025-07-20
5835,36,50,5,2025-10-15
5836,42,607,2,2024-05-26
5837,114,345,5,2024-09-01
5838,36,239,5,2025-04-05
5839,42,768,4,2024-05-10
5840,178,121,5,2024-11-08
5841,63,667,3,2024-10-26
5842,90,613,4,2024-07-31
5843,143,126,5,2025-11-17
5844,6,196,2,2024-02-28
5845,11,979,3,2025-10-25
5846,117,176,3,2025-10-22
5847,195,677,4,2025-10-02
5848,68,994,2,2025-04-16
5849,123,489,3,2024-06-20
5850,60,713,2,2024-03-03
5851,37,300,3,2024-02-22
5852,127,312,1,2024-06-11
5853,185,298,1,2024-07-23
5854,59,863,2,2024-09-18
5855,163,367,5,2024-03-19
5856,28,686,4,2025-11-03
5857,40,703,4,2025-04-22
5858,132,754,2,2025-05-02
5859,3,977,4,2025-12-01
5860,85,279,4,2025-10-04
5861,38,833,2,2025-09-23
5862,129,586,5,2025-03-22
5863,51,96,3,2025-04-27
5864,11,2,4,2025-01-13
5865,115,420,2,2025-07-21
5866,164,49,3,2024-09-18
5867,135,573,1,2024-04-03
5868,94,190,4,2025-03-29
5869,3,438,1,2025-01-21
5870,137,991,4,2025-01-21
5871,167,420,5,2025-06-28
5872,94,480,2,2024-04-11
5873,83,189,3,2026-02-16
5874,197,763,2,2025-07-19
5875,129,800,3,2025-07-13
5876,116,262,5,2025-12-30
5877,63,447,3,2026-01-17
5878,197,302,3,2025-06-09
5879,36,350,3,2024-09-22
5880,156,256,5,2025-01-19
5881,86,92,1,2025-10-10
5882,133,637,3,2024-06-01
5883,161,790,4,2024-12-22
5884,166,309,3,2024-09-12
5885,113,198,4,2025-02-16
5886,104,598,4,2024-06-23
5887,156,173,3,2025-11-02
5888,155,94,1,2026-02-08
5889,128,619,2,2025-03-05
5890,83,931,1,2025-10-04
5891,174,100,1,2024-12-02
5892,58,34,4,2025-11-26
5893,117,431,4,2025-10-02
5894,175,310,5,2024-12-28
5895,79,122,5,2025-06-17
5896,144,768,5,2026-02-13
5897,152,256,5,2024-08-13
5898,188,432,1,2025-08-02
5899,168,630,2,2024-11-22
5900,163,992,3,2026-01-20
5901,34,714,2,2024-04-10
5902,183,116,2,2024-02-28
5903,170,79,5,2024-04-13
5904,5,902,2,2024-05-14
5905,22,668,2,2025-07-18
5906,9,355,5,2025-09-15
5907,200,628,3,2024-05-25
5908,1,812,4,2025-01-29
5909,177,258,5,2026-01-15
5910,8,537,4,2026-02-03
5911,20,282,3,2025-02-17
5912,77,837,2,2025-07-10
5913,63,411,2,2025-06-18
5914,4,168,3,2024-05-23
5915,85,447,3,2024-03-20
5916,91,804,5,2024-04-29
5917,73,332,5,2025-08-18
5918,71,152,1,2025-10-06
5919,182,959,5,2024-03-02
5920,178,803,3,2025-06-08
5921,1,156,3,2024-11-22
5922,104,284,4,2024-12-01
5923,107,203,5,2024-06-12
5924,165,595,5,2025-07-22
5925,47,113,3,2025-02-12
5926,130,512,2,2024-10-09
5927,158,347,1,2024-03-28
5928,172,982,2,2024-08-24
5929,49,560,3,2025-01-07
5930,99,719,3,2025-03-17
5931,3,374,1,2024-05-24
5932,112,167,1,2024-07-06
5933,116,953,3,2025-06-02
5934,171,458,5,2025-02-16
5935,46,401,5,2025-06-22
5936,22,285,2,2024-06-10
5937,103,885,4,2025-09-01
5938,160,529,3,2025-01-16
5939,160,287,2,2026-02-16
5940,88,388,5,2025-02-16
5941,127,633,2,2025-11-06
5942,17,671,2,2024-04-27
5943,13,956,2,2024-03-27
5944,91,593,4,2024-08-14
5945,165,205,1,2025-05-29
5946,47,571,4,2025-06-29
5947,102,500,5,2025-05-14
5948,89,43,3,2025-12-11
5949,44,180,5,2024-03-21
5950,69,204,2,2025-11-17
5951,58,810,5,2026-02-17
5952,48,372,3,2024-09-29
5953,80,438,5,2025-10-08
5954,51,974,3,2025-11-08
5955,112,785,4,2025-04-07
5956,25,979,5,2025-07-09
5957,7,801,1,2024-11-27
5958,146,465,2,2025-11-29
5959,7,94,3,2024-12-14
5960,167,640,5,2024-11-11
5961,63,948,2,2025-06-10
5962,190,126,4,2024-11-10
5963,23,535,5,2024-09-19
5964,102,780,1,2025-09-28
5965,32,154,1,2024-07-11
5966,114,646,1,2024-06-16
5967,171,814,3,2025-09-09
5968,60,422,5,2025-08-11
5969,73,260,1,2025-12-13
5970,150,494,3,2024-08-18
5971,10,359,5,2024-08-19
5972,141,870,5,2024-09-06
5973,117,471,4,2024-09-28
5974,197,140,1,2026-01-12
5975,123,355,5,2026-01-15
5976,113,604,2,2025-02-24
5977,51,425,2,2024-09-14
5978,97,40,1,2026-02-06
5979,191,97,1,2024-07-01
5980,27,397,5,2025-08-07
5981,64,620,5,2024-03-22
5982,128,100,4,2024-07-19
5983,196,45,1,2025-01-02
5984,98,240,3,2025-06-30
5985,159,769,4,2024-04-17
5986,90,484,3,2024-10-02
5987,134,486,1,2025-05-05
5988,115,433,2,2024-03-23
5989,23,931,4,2025-08-25
5990,52,497,4,2024-05-25
5991,105,303,5,2024-02-23
5992,22,987,5,2024-10-20
5993,112,729,5,2024-10-29
5994,7,802,5,2026-01-15
5995,60,97,5,2025-06-23
5996,199,848,5,2024-07-04
5997,196,972,3,2024-06-15
5998,32,3,4,2024-11-02
5999,179,964,5,2025-11-04
6000,178,41,5,2025-02-21
6001,16,237,3,2025-11-13
6002,129,520,2,2025-05-27
6003,62,113,4,2026-02-14
6004,151,670,5,2025-08-17
6005,121,994,2,2024-02-29
6006,166,506,4,2024-05-01
6007,128,931,3,2024-03-02
6008,19,914,4,2025-12-30
6009,113,985,5,2025-03-11
6010,172,905,1,2025-12-15
6011,103,579,5,2025-11-23
6012,165,888,5,2025-11-17
6013,176,439,3,2025-11-27
6014,16,39,3,2025-09-21
6015,102,60,1,2024-05-07
6016,174,580,2,2025-12-31
6017,6,477,3,2024-08-06
6018,74,386,4,2026-01-28
6019,152,684,4,2026-01-26
6020,74,515,5,2024-06-21
6021,161,683,2,2025-04-20
6022,153,694,5,2025-10-22
6023,102,846,5,2025-12-16
6024,55,732,5,2025-04-28
6025,164,257,3,2024-06-12
6026,39,493,2,2024-09-06
6027,21,779,3,2024-05-02
6028,27,242,2,2025-05-10
6029,194,765,4,2024-03-18
6030,47,185,4,2025-06-05
6031,88,888,2,2025-09-06
6032,91,375,3,2024-09-09
6033,107,482,2,2026-02-02
6034,158,874,3,2025-01-24
6035,187,529,3,2025-08-19
6036,129,317,5,2024-03-31
6037,7,760,4,2025-10-05
6038,52,320,2,2024-02-22
6039,36,653,4,2025-01-06
6040,156,91,5,2025-04-12
6041,194,221,1,2025-08-28
6042,76,755,5,2025-02-26
6043,33,966,4,2024-11-10
6044,142,368,4,2024-10-16
6045,173,32,2,2025-11-07
6046,166,799,3,2024-03-14
6047,123,399,5,2025-09-21
6048,101,740,3,2025-05-21
6049,129,838,1,2025-09-03
6050,62,851,3,2024-09-15
6051,94,91,3,2024-11-08
6052,72,11,5,2024-08-01
6053,172,129,3,2024-11-11
6054,19,143,5,2025-06-21
6055,84,723,5,2025-01-16
6056,17,292,2,2025-04-28
6057,59,253,1,2024-03-14
6058,18,205,5,2025-08-15
6059,66,57,4,2025-06-20
6060,143,126,2,2024-11-04
6061,168,650,1,2025-10-20
6062,101,149,3,2024-03-11
6063,18,393,2,2024-07-23
6064,39,961,5,2024-04-10
6065,41,250,2,2024-04-21
6066,64,651,3,2024-06-21
6067,165,144,1,2024-10-12
6068,124,148,4,2024-04-18
6069,122,905,2,2024-09-17
6070,115,2,2,2025-01-02
6071,28,198,4,2025-06-12
6072,148,761,2,2024-03-03
6073,73,519,5,2024-06-23
6074,146,218,1,2024-09-03
6075,191,309,3,2025-02-19
6076,158,99,2,2025-06-11
6077,52,407,1,2024-04-16
6078,84,83,2,2025-12-15
6079,118,85,5,2024-10-31
6080,163,291,1,2025-09-02
6081,131,488,5,2025-07-23
